id,study_id,sex,race,x1,x2,x3,x4,x5,x6,x7,x8,x9,learn
4537,3,1,1,,1,1,0,1,1,1,1,,4
4538,3,1,1,,,,,,,,,,
4539,3,1,1,,1,1,1,1,1,1,1,,2
4540,3,1,1,,1,1,0,1,1,1,1,,3
4541,3,1,1,,1,1,1,1,1,1,1,,2
4542,3,1,1,,1,1,0,0,1,1,0,,5
4543,3,1,1,,0,0,0,0,1,1,0,,4
4544,3,1,1,,1,1,1,1,1,1,0,,3
4545,3,1,1,,0,1,0,0,0,0,0,,4
4546,3,1,1,,1,1,1,0,1,1,1,,4
4547,3,1,1,,1,1,1,1,1,1,1,,2
4548,3,1,1,,0,0,0,0,1,1,0,,1
4549,3,1,1,,1,1,1,1,1,1,1,,4
4550,3,1,1,,1,1,0,0,1,1,0,,0
4551,3,1,1,,1,1,0,1,1,1,1,,2
4552,3,1,1,,1,1,0,1,1,1,0,,4
4553,3,1,1,,0,0,0,0,1,1,0,,2
4554,3,1,1,,1,1,1,1,1,1,1,,3
4555,3,1,1,,1,0,0,0,1,1,0,,2
4556,3,1,1,,1,0,0,0,1,1,0,,4
4557,3,1,1,,1,1,1,1,1,1,1,,2
4558,3,1,1,,0,0,0,0,0,1,0,,3
4559,3,1,1,,0,0,0,0,0,0,0,,4
4560,3,1,1,,0,0,0,0,1,1,0,,4
4561,3,1,1,,1,1,1,1,1,1,1,,1
4562,3,1,1,,1,1,0,1,1,1,1,,1
4563,3,1,1,,0,0,0,0,0,1,0,,4
4564,3,1,1,,1,1,1,0,1,1,1,,0
4565,3,1,1,,0,1,1,1,1,1,0,,0
4566,3,1,1,,0,0,0,0,0,0,0,,3
4567,3,1,1,,1,1,1,1,1,1,1,,0
4568,3,1,1,,0,1,0,1,1,1,0,,3
4569,3,1,1,,1,1,0,0,1,1,0,,3
4570,3,1,1,,1,1,1,1,1,1,1,,1
4571,3,1,1,,0,1,0,0,0,0,0,,2
4572,3,1,1,,1,1,1,1,1,1,1,,1
4573,3,1,1,,1,1,1,1,1,1,0,,2
4574,3,1,1,,0,1,0,0,1,1,0,,5
4575,3,1,1,,1,1,0,0,1,1,0,,4
4576,3,1,1,,0,0,0,0,0,1,0,,4
4577,3,1,1,,1,1,1,1,1,1,1,,2
4578,3,1,1,,0,0,0,0,0,0,0,,4
4579,3,1,1,,0,0,0,0,0,0,0,,5
4580,3,1,1,,0,0,0,1,,1,1,,3
4581,3,1,1,,1,1,0,0,1,1,1,,1
4582,3,1,1,,0,0,0,0,1,1,0,,2
4583,3,1,1,,1,1,1,1,1,1,0,,3
4584,3,1,1,,1,1,1,1,1,1,1,,4
4585,3,1,1,,1,1,0,1,1,1,0,,1
4586,3,1,1,,0,0,0,1,1,1,1,,2
4587,3,1,1,,1,1,1,1,1,1,1,,3
4588,3,1,1,,1,0,1,0,1,1,0,,2
4589,3,1,1,,,,,,,,,,
4590,3,1,1,,1,0,0,0,1,1,0,,
4591,3,1,1,,1,1,0,1,0,1,0,,1
4592,3,1,1,,0,0,0,0,0,0,0,,5
4593,3,1,1,,0,1,0,1,1,1,0,,1
4594,3,1,1,,1,1,1,1,1,1,1,,2
4595,3,1,1,,1,1,1,1,1,1,1,,2
4596,3,1,1,,0,0,0,0,0,1,0,,5
4597,3,1,1,,0,1,0,1,1,1,0,,2
4598,3,1,1,,0,1,0,0,0,1,0,,2
4599,3,1,1,,1,1,0,0,,1,0,,3
4600,3,1,1,,1,1,1,1,1,1,1,,2
4601,3,1,1,,1,1,1,1,1,1,1,,4
4602,3,1,1,,0,0,0,0,0,0,0,,3
4603,3,1,1,,1,1,1,0,1,1,0,,4
4604,3,1,1,,1,1,1,1,1,1,0,,2
4605,3,1,1,,1,1,0,1,1,1,1,,4
4606,3,1,1,,,,,,,,,,
4607,3,1,1,,1,1,1,1,1,1,0,,2
4608,3,1,1,,1,1,1,1,1,1,1,,5
4609,3,1,1,,0,0,0,0,0,1,0,,
4610,3,1,1,,1,1,1,1,1,1,1,,2
4611,3,1,1,,1,1,0,1,1,1,0,,2
4612,3,1,1,,0,1,0,0,0,1,0,,5
4613,3,1,1,,0,1,0,0,0,0,0,,1
4614,3,1,1,,1,1,1,1,1,1,1,,3
4615,3,1,1,,0,0,0,0,0,0,0,,2
4616,3,1,1,,1,1,1,1,1,1,1,,3
4617,3,1,1,,1,1,1,1,1,1,1,,1
4618,3,1,1,,0,0,0,0,1,1,0,,3
4619,3,1,1,,,1,0,1,1,1,0,,4
4620,3,1,1,,1,1,1,1,1,1,1,,1
4621,3,1,1,,0,0,0,0,0,0,0,,5
4622,3,1,1,,1,1,0,1,1,1,0,,
4623,3,1,1,,1,1,0,1,1,1,0,,2
4624,3,1,1,,,,,,,,,,
4625,3,1,1,,1,1,0,0,0,1,0,,3
4626,3,1,1,,0,0,0,0,1,0,0,,5
4627,3,1,1,,0,0,0,0,0,0,0,,1
4628,3,1,1,,0,0,0,0,1,1,0,,4
4629,3,1,1,,1,1,1,1,0,1,1,,2
4630,3,1,1,,1,1,0,1,1,1,0,,2
4631,3,1,1,,,,,,,,,,
4632,3,1,1,,1,0,0,0,1,1,0,,4
4633,3,1,1,,1,1,1,1,1,1,1,,2
4634,3,1,1,,0,1,0,1,0,1,1,,4
4635,3,1,1,,0,1,0,0,1,1,0,,3
4636,3,1,1,,0,0,0,0,0,0,0,,3
4637,3,1,1,,,,,,,,,,
4638,3,1,1,,0,0,0,0,0,0,0,,4
4639,3,1,1,,1,1,0,1,1,0,0,,4
4640,3,1,1,,,,,,,,,,
4641,3,1,1,,1,1,1,1,1,1,1,,4
4642,3,1,1,,0,0,0,0,0,1,0,,5
4643,3,1,1,,1,,1,1,1,1,1,,2
4644,3,1,1,,1,1,0,1,1,1,1,,3
4645,3,1,1,,,,,,,,,,
4646,3,1,1,,0,1,1,1,1,1,1,,1
4647,3,1,1,,0,1,0,1,1,1,0,,0
4648,3,1,1,,1,1,1,1,1,1,1,,2
4649,3,1,1,,1,1,1,1,1,1,1,,2
4650,3,1,1,,1,1,0,1,1,1,0,,2
4651,3,1,1,,0,0,0,0,0,0,0,,5
4652,3,1,1,,,,,,,,,,
4653,3,1,1,,0,1,0,0,0,1,1,,4
4654,3,1,1,,1,1,0,1,1,1,0,,2
4655,3,1,1,,1,1,0,0,1,1,0,,1
4656,3,1,1,,1,1,1,1,1,1,1,,2
4657,3,1,1,,1,1,1,1,1,1,1,,4
4658,3,1,1,,1,1,1,1,1,1,1,,2
4659,3,1,1,,1,0,0,0,1,1,0,,3
4660,3,1,1,,0,1,0,1,1,1,0,,2
4661,3,1,1,,1,1,0,1,1,1,1,,3
4662,3,1,1,,0,0,0,1,1,1,0,,5
4663,3,1,1,,1,1,0,1,1,1,0,,4
4664,3,1,1,,,,,,,,,,
4665,3,1,1,,1,1,0,1,1,1,0,,4
4666,3,1,1,,1,1,1,1,1,1,1,,2
4667,3,1,1,,1,1,0,1,0,1,0,,4
4668,3,1,1,,0,0,0,0,1,1,0,,3
4669,3,1,1,,0,0,0,0,0,0,0,,4
4670,3,1,1,,1,1,1,1,1,1,0,,1
4671,3,1,1,,0,0,0,0,0,0,0,,4
4672,3,1,1,,,,,,,,,,
4673,3,1,1,,1,1,0,1,1,1,1,,4
4674,3,1,1,,1,1,1,1,1,1,1,,1
4675,3,1,1,,1,1,1,1,1,1,1,,2
4676,3,1,1,,1,1,1,0,0,1,1,,5
4677,3,1,1,,1,1,1,0,0,1,0,,3
4678,3,1,1,,0,0,1,0,1,1,1,,1
4679,3,1,1,,1,1,0,1,1,1,1,,3
4680,3,1,1,,0,0,0,0,0,0,0,,5
4681,3,1,1,,1,1,0,0,1,1,0,,5
4682,3,1,1,,0,1,1,1,1,1,1,,2
4683,3,1,1,,,,,,,,,,
4684,3,1,1,,1,1,0,1,0,1,1,,4
4685,3,1,1,,0,0,0,0,0,0,0,,5
4686,3,1,1,,,,,,,,,,
4687,3,1,1,,1,1,1,1,1,1,1,,0
4688,3,1,1,,0,0,0,0,0,0,0,,2
4689,3,1,1,,1,1,1,1,0,1,1,,4
4690,3,1,1,,1,1,1,1,1,1,1,,2
4691,3,1,1,,0,1,0,1,1,1,1,,2
4692,3,1,1,,1,1,1,1,1,1,1,,1
4693,3,1,1,,1,1,1,1,1,1,1,,1
4694,3,1,1,,1,1,1,1,1,0,1,,4
4695,3,1,1,,0,0,0,0,1,1,0,,2
4696,3,1,1,,0,0,0,0,0,0,0,,5
4697,3,1,1,,1,1,0,0,1,1,0,,4
4698,3,1,1,,0,1,0,1,1,1,0,,3
4699,3,1,1,,1,1,1,1,1,1,1,,4
4700,3,1,1,,1,1,1,1,1,1,1,,1
4701,3,1,1,,1,0,0,0,0,1,0,,4
4702,3,1,1,,,,,,,,,,
4703,3,1,1,,0,0,0,1,1,1,0,,3
4704,3,1,1,,1,1,0,1,1,1,0,,4
4705,3,1,1,,1,1,0,1,1,1,1,,4
4706,3,1,1,,0,0,0,0,0,0,0,,2
4707,3,1,1,,1,1,0,1,1,1,0,,2
4708,3,1,1,,0,1,0,0,1,1,0,,3
4709,3,1,1,,0,0,0,0,0,0,0,,5
4710,3,1,1,,1,1,0,1,1,1,0,,5
4711,3,1,1,,1,1,0,1,1,1,0,,3
4712,3,1,1,,0,1,0,0,1,0,0,,0
4713,3,1,1,,0,1,1,1,1,1,1,,4
4714,3,1,1,,1,1,0,1,1,1,0,,3
4715,3,1,1,,,,,,,,,,
4716,3,1,1,,0,0,0,0,0,0,0,,5
4717,3,1,1,,0,0,1,0,1,1,0,,1
4718,3,1,1,,0,1,0,1,0,0,0,,4
4719,3,1,1,,1,1,1,1,1,1,1,,3
4720,3,1,1,,,,,,,,,,
4721,3,1,1,,0,1,0,1,1,1,0,,1
4722,3,1,1,,1,1,1,1,1,1,0,,3
4723,3,1,1,,0,0,0,0,1,1,0,,2
4724,3,1,1,,0,1,0,1,0,1,0,,2
4725,3,1,1,,1,1,1,1,1,1,1,,2
4726,3,1,1,,1,1,0,1,1,1,0,,3
4727,3,1,1,,1,1,1,1,1,1,1,,2
4728,3,1,1,,1,1,1,1,1,1,1,,2
4729,3,1,1,,1,1,0,0,1,1,1,,3
4730,3,1,1,,1,0,0,0,,1,0,,5
4731,3,1,1,,1,1,1,0,1,1,0,,2
4732,3,1,1,,1,1,1,1,1,1,1,,4
4733,3,1,1,,1,1,1,1,1,1,1,,2
4734,3,1,1,,0,1,0,0,0,0,0,,3
4735,3,1,1,,1,1,1,1,1,1,1,,3
4736,3,1,1,,0,0,0,0,0,1,0,,2
4737,3,1,1,,0,0,0,1,0,1,1,,4
4738,3,1,1,,1,1,1,1,1,1,1,,4
4739,3,1,1,,1,1,0,0,0,1,0,,2
4740,3,1,1,,0,0,0,0,0,0,0,,4
4741,3,1,1,,0,0,0,0,1,0,0,,2
4742,3,1,1,,0,0,0,0,0,1,0,,3
4743,3,1,1,,1,1,1,1,1,1,1,,1
4744,3,1,1,,1,1,0,0,1,1,0,,2
4745,3,1,1,,,,,,,,,,
4746,3,1,1,,1,1,1,1,1,1,1,,3
4747,3,1,1,,,,,,,,,,
4748,3,1,1,,0,1,0,1,1,1,0,,4
4749,3,1,1,,1,1,1,1,0,1,1,,2
4750,3,1,1,,1,1,0,1,1,1,1,,2
4751,3,1,1,,0,0,0,0,0,0,0,,5
4752,3,1,1,,0,1,1,1,1,1,0,,3
4753,3,1,1,,,,,,,,,,
4754,3,1,1,,,,,,,,,,
4755,3,1,1,,1,1,1,1,1,1,1,,1
4756,3,1,1,,1,1,1,1,,1,1,,1
4757,3,1,1,,,,,,,,,,
4758,3,1,1,,0,0,0,1,0,0,0,,5
4759,3,1,1,,1,1,1,1,1,1,1,,1
4760,3,1,1,,1,1,0,0,,1,0,,5
4761,3,1,1,,0,0,0,0,0,0,0,,5
4762,3,1,1,,1,1,1,1,1,1,1,,2
4763,3,1,1,,1,1,0,1,1,1,1,,3
4764,3,1,1,,,,,,,,,,
4765,3,1,1,,1,1,1,1,1,1,1,,2
4766,3,1,1,,1,1,0,0,0,1,0,,3
4767,3,1,1,,1,0,0,0,0,0,0,,0
4768,3,1,1,,1,1,0,1,1,1,0,,5
4769,3,1,1,,1,1,0,1,1,1,0,,4
4770,3,1,1,,0,1,0,0,0,1,0,,3
4771,3,1,1,,0,0,0,0,1,0,0,,2
4772,3,1,1,,1,1,1,1,1,1,1,,0
4773,3,1,1,,0,0,0,0,0,1,0,,3
4774,3,1,1,,1,1,1,1,1,1,1,,1
4775,3,1,1,,0,0,0,0,0,0,0,,2
4776,3,1,1,,1,1,1,1,1,1,1,,3
4777,3,1,1,,1,1,0,1,1,1,1,,3
4778,3,1,1,,1,0,0,0,0,1,0,,3
4779,3,1,1,,1,1,0,1,0,1,0,,1
4780,3,1,1,,0,0,0,0,0,0,0,,3
4781,3,1,1,,1,0,0,1,1,1,0,,2
4782,3,1,1,,0,0,0,0,0,0,0,,5
4783,3,1,1,,0,0,0,0,0,0,0,,3
4784,3,1,1,,1,1,1,1,1,1,1,,0
4785,3,1,1,,0,0,0,0,0,0,0,,5
4786,3,1,1,,1,1,1,1,1,1,1,,0
4787,3,1,1,,0,0,0,0,1,1,0,,2
4788,3,1,1,,0,0,0,0,0,0,0,,5
4789,3,1,1,,1,1,0,1,1,1,1,,2
4790,3,1,1,,1,1,1,1,1,1,1,,2
4791,3,1,1,,1,1,0,1,1,1,0,,1
4792,3,1,1,,1,1,0,1,1,1,1,,1
4793,3,1,1,,1,1,0,0,1,1,0,,5
4794,3,1,1,,1,1,1,1,1,1,1,,2
4795,3,1,1,,0,0,0,0,1,1,0,,4
4796,3,1,1,,1,1,0,1,1,1,0,,2
4797,3,1,1,,1,1,1,1,1,1,1,,2
4798,3,1,1,,0,0,0,,1,1,0,,2
4799,3,1,1,,1,1,1,1,1,1,0,,1
4800,3,1,1,,,,,,,,,,
4801,3,1,1,,0,1,0,1,1,1,0,,2
4802,3,1,1,,1,1,1,1,1,1,1,,4
4803,3,1,1,,1,1,0,1,1,1,0,,3
4804,3,1,1,,1,1,1,1,1,1,1,,2
4805,3,1,1,,1,1,0,0,1,1,0,,3
4806,3,1,1,,1,1,1,0,0,1,0,,3
4807,3,1,1,,0,0,0,0,1,1,0,,5
4808,3,1,1,,1,0,1,1,1,1,1,,3
4809,3,1,1,,1,1,1,1,1,1,1,,4
4810,3,1,1,,,1,0,0,,0,0,,
4811,3,1,1,,0,0,0,0,1,0,0,,2
4812,3,1,1,,1,1,0,0,1,1,0,,3
4813,3,1,1,,,,,,,,,,
4814,3,1,1,,1,1,1,1,1,1,1,,2
4815,3,1,1,,1,1,1,1,1,1,0,,2
4816,3,1,1,,1,1,1,1,1,1,1,,1
4817,3,1,1,,1,1,0,0,1,1,0,,3
4818,3,1,1,,0,1,0,1,0,1,0,,4
4819,3,1,1,,1,1,0,0,1,0,0,,5
4820,3,1,1,,1,1,1,1,1,1,1,,1
4821,3,1,1,,0,0,0,0,0,0,0,,3
4822,3,1,1,,0,0,0,0,1,1,0,,2
4823,3,1,1,,0,0,0,0,0,1,0,,5
4824,3,1,1,,,,,,,,,,
4825,3,1,1,,0,1,0,0,1,1,0,,3
4826,3,1,1,,,,,,,,,,
4827,3,1,1,,1,0,0,0,1,1,0,,3
4828,3,1,1,,1,1,1,1,1,1,1,,1
4829,3,1,1,,0,0,0,0,0,0,0,,3
4830,3,1,1,,1,1,1,1,1,1,1,,2
4831,3,1,1,,1,0,1,0,1,0,0,,2
4832,3,1,1,,1,0,0,1,1,1,1,,2
4833,3,1,1,,0,1,1,1,1,1,0,,3
4834,3,1,1,,1,1,0,1,1,1,0,,2
4835,3,1,1,,0,0,0,0,0,0,0,,5
4836,3,1,1,,0,0,0,0,0,1,0,,4
4837,3,1,1,,0,0,0,0,0,0,0,,0
4838,3,1,1,,1,1,1,1,1,1,1,,2
4839,3,1,1,,1,1,1,1,1,1,1,,2
4840,3,1,1,,0,0,0,0,0,0,0,,4
4841,3,1,1,,0,1,0,1,0,1,1,,4
4842,3,1,1,,0,0,0,0,0,0,0,,4
4843,3,1,1,,0,0,0,0,0,0,0,,5
4844,3,1,1,,1,1,1,1,1,1,1,,0
4845,3,1,1,,1,1,1,1,1,1,1,,2
4846,3,1,1,,1,1,0,1,1,1,0,,4
4847,3,1,1,,0,1,0,1,1,1,0,,2
4848,3,1,1,,0,0,0,0,0,0,0,,5
4849,3,1,1,,1,1,0,1,1,1,1,,1
4850,3,1,1,,1,1,0,1,1,1,0,,1
4851,3,1,1,,0,0,0,0,0,0,0,,5
4852,3,1,1,,1,1,1,0,1,1,0,,1
4853,3,1,1,,0,0,0,1,1,1,1,,1
4854,3,1,1,,1,1,1,,1,1,0,,1
4855,3,1,1,,,,,,,,,,
4856,3,1,1,,0,0,0,0,0,0,0,,5
4857,3,1,1,,0,1,0,0,1,0,0,,3
4858,3,1,1,,0,0,0,0,0,0,0,,3
4859,3,1,1,,1,1,0,1,1,1,1,,1
4860,3,1,1,,0,1,0,1,,1,0,,2
4861,3,1,1,,1,1,1,1,1,1,1,,2
4862,3,1,1,,1,1,0,1,1,1,0,,3
4863,3,1,1,,1,1,0,,1,1,0,,5
4864,3,1,1,,1,1,1,1,1,1,0,,0
4865,3,1,1,,1,0,0,1,1,0,0,,2
4866,3,1,1,,1,1,1,1,1,1,1,,0
4867,3,1,1,,1,1,0,1,1,1,1,,2
4868,3,1,1,,1,1,1,1,1,1,1,,3
4869,3,1,1,,1,1,1,1,1,1,1,,1
4870,3,1,1,,1,0,0,0,0,0,0,,2
4871,3,1,1,,1,0,0,0,0,1,0,,4
4872,3,1,1,,1,1,0,0,0,1,0,,5
4873,3,1,1,,0,1,0,0,0,1,0,,3
4874,3,1,1,,1,1,0,0,1,1,0,,2
4875,3,1,1,,1,1,1,1,1,,0,,
4876,3,1,1,,1,1,0,0,1,1,0,,3
4877,3,1,1,,0,0,0,0,1,0,0,,5
4878,3,1,1,,0,0,0,0,1,0,0,,5
4879,3,1,1,,1,1,0,1,1,1,0,,4
4880,3,1,1,,1,1,0,0,1,1,1,,0
4881,3,1,1,,1,1,0,1,1,1,0,,4
4882,3,1,1,,0,1,1,1,1,1,0,,1
4883,3,1,1,,1,0,0,0,1,1,0,,3
4884,3,1,1,,1,1,0,1,1,1,0,,3
4885,3,1,1,,1,1,1,1,1,1,1,,4
4886,3,1,1,,0,1,0,1,0,1,0,,3
4887,3,1,1,,1,1,1,1,1,1,1,,1
4888,3,1,1,,0,0,0,0,0,1,0,,3
4889,3,1,1,,1,1,0,1,0,1,0,,2
4890,3,1,1,,1,1,1,1,1,1,0,,2
4891,3,1,1,,0,1,0,0,1,1,0,,3
4892,3,1,1,,0,1,0,0,0,0,0,,5
4893,3,1,1,,0,0,0,0,0,1,0,,3
4894,3,1,1,,1,1,0,1,1,1,1,,2
4895,3,1,1,,0,0,0,0,1,0,0,,5
4896,3,1,1,,1,1,0,0,0,1,0,,5
4897,3,1,1,,1,1,0,1,1,1,0,,2
4898,3,1,1,,1,1,0,0,1,0,0,,4
4899,3,1,1,,1,1,1,1,1,1,1,,1
4900,3,1,1,,1,1,0,1,1,1,0,,0
4901,3,1,1,,1,1,0,0,1,1,0,,3
4902,3,1,1,,1,1,1,1,1,1,1,,2
4903,3,1,1,,1,1,0,1,1,1,1,,2
4904,3,1,1,,1,1,1,1,1,1,1,,3
4905,3,1,1,,1,1,1,,1,1,0,,4
4906,3,1,1,,1,1,0,1,1,1,0,,1
4907,3,1,1,,1,1,1,1,1,1,1,,2
4908,3,1,1,,1,1,1,1,1,1,1,,0
4909,3,1,1,,0,0,0,0,0,0,0,,5
4910,3,1,1,,1,1,1,1,1,1,1,,2
4911,3,1,1,,1,1,0,0,0,1,0,,4
4912,3,1,1,,,,,,,,,,
4913,3,1,1,,0,0,0,0,0,0,0,,5
4914,3,1,1,,,,,,,,,,
4915,3,1,1,,,,,,,,,,
4916,3,1,1,,1,1,0,1,1,1,1,,3
4917,3,1,1,,0,0,0,0,0,0,0,,5
4918,3,1,1,,,,,,,,,,
4919,3,1,1,,1,1,1,1,1,1,1,,1
4920,3,1,1,,0,0,0,0,0,1,0,,0
4921,3,1,1,,0,0,0,0,1,1,0,,3
4922,3,1,1,,1,1,0,1,1,1,1,,1
4923,3,1,1,,1,0,1,1,1,1,0,,5
4924,3,1,1,,0,1,0,0,0,1,0,,4
4925,3,1,1,,0,0,0,0,0,0,0,,5
4926,3,1,1,,1,1,1,1,1,1,1,,1
4927,3,1,1,,1,0,0,1,1,1,0,,2
4928,3,1,1,,1,1,0,1,1,1,0,,5
4929,3,1,1,,1,0,0,0,0,1,0,,3
4930,3,1,1,,1,0,0,1,1,0,1,,2
4931,3,1,1,,0,1,0,0,1,0,0,,3
4932,3,1,1,,0,1,0,0,1,0,0,,3
4933,3,1,1,,1,1,0,1,1,1,1,,4
4934,3,1,1,,1,1,0,0,1,1,0,,4
4935,3,1,1,,,,,,,,,,
4936,3,1,1,,1,1,0,1,1,1,0,,3
4937,3,1,1,,0,0,0,0,0,1,0,,4
4938,3,1,1,,0,1,1,1,1,1,1,,0
4939,3,1,1,,0,0,0,0,0,0,0,,2
4940,3,1,1,,1,1,1,1,1,1,1,,0
4941,3,1,1,,1,1,1,1,1,1,1,,2
4942,3,1,1,,1,1,1,1,1,1,1,,2
4943,3,1,1,,1,1,1,1,1,1,0,,2
4944,3,1,1,,1,1,1,1,1,1,1,,1
4945,3,1,1,,1,1,0,1,0,1,0,,4
4946,3,1,1,,0,0,1,1,1,0,1,,3
4947,3,1,1,,1,1,1,1,1,1,0,,5
4948,3,1,1,,0,1,0,1,0,1,0,,4
4949,3,1,1,,0,1,1,1,0,1,0,,3
4950,3,1,1,,1,1,0,1,1,1,0,,2
4951,3,1,1,,0,0,0,0,0,0,0,,4
4952,3,1,1,,1,1,1,0,1,1,1,,1
4953,3,1,1,,1,1,1,1,1,1,1,,2
4954,3,1,1,,1,1,0,1,1,1,1,,2
4955,3,1,1,,1,1,1,1,1,1,1,,0
4956,3,1,1,,0,0,0,0,0,0,0,,4
4957,3,1,1,,1,1,0,1,1,1,0,,2
4958,3,1,1,,1,1,1,1,1,1,1,,2
4959,3,1,1,,1,0,0,0,1,1,0,,3
4960,3,1,1,,0,1,0,1,0,1,0,,2
4961,3,1,1,,0,0,0,0,1,1,0,,0
4962,3,1,1,,1,0,0,0,1,1,0,,3
4963,3,1,1,,0,1,0,0,0,1,0,,5
4964,3,1,1,,1,1,0,0,0,0,0,,2
4965,3,1,1,,0,0,0,0,0,0,0,,4
4966,3,1,1,,1,1,1,1,1,1,0,,0
4967,3,1,1,,0,1,1,0,1,0,0,,2
4968,3,1,1,,,0,0,1,1,1,1,,4
4969,3,1,1,,1,1,0,1,1,1,1,,3
4970,3,1,1,,1,1,1,1,1,1,1,,4
4971,3,1,1,,1,1,1,1,1,1,1,,2
4972,3,1,1,,1,1,0,0,1,1,0,,3
4973,3,1,1,,0,1,0,0,0,0,0,,5
4974,3,1,1,,1,1,1,1,1,1,1,,2
4975,3,1,1,,1,1,1,1,1,1,1,,3
4976,3,1,1,,0,0,0,0,0,1,0,,4
4977,3,1,1,,1,1,1,1,1,1,1,,1
4978,3,1,1,,1,1,1,1,1,1,1,,2
4979,3,1,1,,1,1,0,0,0,1,1,,4
4980,3,1,1,,1,1,1,1,1,1,1,,1
4981,3,1,1,,0,0,0,0,0,0,0,,3
4982,3,1,1,,0,0,1,1,1,1,0,,2
4983,3,1,1,,1,1,0,1,1,1,0,,2
4984,3,1,1,,1,1,1,1,1,1,1,,2
4985,3,1,1,,0,0,0,0,0,1,0,,3
4986,3,1,1,,1,1,1,1,1,1,0,,2
4987,3,1,1,,0,0,0,0,0,0,0,,2
4988,3,1,1,,0,0,0,0,1,1,0,,5
4989,3,1,1,,1,0,1,1,1,1,1,,0
4990,3,1,1,,1,0,0,1,1,1,1,,2
4991,3,1,1,,1,1,1,1,1,1,1,,2
4992,3,1,1,,0,1,0,1,1,0,0,,
4993,3,1,1,,1,1,0,0,1,1,0,,3
4994,3,1,1,,1,1,1,1,1,1,1,,0
4995,3,1,1,,0,0,0,0,0,0,0,,5
4996,3,1,1,,1,1,1,1,1,1,1,,1
4997,3,1,1,,,,,,,,,,
4998,3,1,1,,1,1,1,0,1,1,1,,2
4999,3,1,1,,1,1,0,1,1,1,0,,4
5000,3,1,1,,,1,0,1,,1,0,,3
5001,3,1,1,,1,1,1,1,1,1,1,,2
5002,3,1,1,,1,1,0,1,0,1,0,,3
5003,3,1,1,,1,1,1,1,1,1,1,,4
5004,3,1,1,,1,1,1,1,1,1,1,,2
5005,3,1,1,,0,0,0,0,1,0,0,,3
5006,3,1,1,,0,1,0,0,1,1,0,,4
5007,3,1,1,,1,1,0,1,1,1,0,,2
5008,3,1,1,,1,1,0,0,0,0,0,,4
5009,3,1,1,,1,1,0,1,1,1,0,,
5010,3,1,1,,1,1,1,1,1,1,1,,5
5011,3,1,1,,1,1,1,1,1,1,1,,3
5012,3,1,1,,0,0,0,0,1,1,0,,2
5013,3,1,1,,0,0,0,0,1,1,0,,0
5014,3,1,1,,0,0,0,0,0,1,0,,5
5015,3,1,1,,0,0,0,0,0,0,0,,3
5016,3,1,1,,1,1,1,1,1,1,1,,3
5017,3,1,1,,1,1,0,0,1,0,0,,4
5018,3,1,1,,1,1,0,0,0,1,0,,2
5019,3,1,1,,1,1,1,1,0,1,1,,2
5020,3,1,1,,1,1,1,1,1,1,1,,2
5021,3,1,1,,1,1,0,0,1,1,0,,4
5022,3,1,1,,1,1,0,1,1,1,0,,1
5023,3,1,1,,1,1,1,1,1,1,1,,2
5024,3,1,1,,0,0,0,0,0,0,0,,4
5025,3,1,1,,0,0,0,0,1,1,0,,5
5026,3,1,1,,1,1,1,1,1,1,1,,1
5027,3,1,1,,1,1,0,1,1,1,0,,2
5028,3,1,1,,1,1,0,0,1,1,0,,4
5029,3,1,1,,0,0,0,0,0,0,0,,5
5030,3,1,1,,0,0,0,0,1,0,0,,2
5031,3,1,1,,0,0,0,0,1,0,0,,3
5032,3,1,1,,1,1,1,1,1,1,1,,0
5033,3,1,1,,0,0,0,0,0,0,0,,5
5034,3,1,1,,1,1,0,0,1,1,0,,2
5035,3,1,1,,1,0,0,1,1,1,0,,1
5036,3,1,1,,0,0,0,0,0,0,0,,5
5037,3,1,1,,1,1,0,1,1,1,0,,4
5038,3,1,1,,1,,1,1,1,1,1,,2
5039,3,1,1,,1,1,1,1,1,1,1,,2
5040,3,1,1,,1,1,1,1,1,1,1,,2
5041,3,1,1,,0,0,0,0,1,1,0,,5
5042,3,1,1,,1,1,1,1,0,1,1,,5
5043,3,1,1,,1,1,0,1,0,1,0,,2
5044,3,1,1,,0,0,0,0,,0,0,,5
5045,3,1,1,,1,1,0,1,1,1,0,,1
5046,3,1,1,,1,1,1,1,1,1,1,,2
5047,3,1,1,,0,1,0,1,0,1,0,,4
5048,3,1,1,,,,,,,,,,
5049,3,1,1,,1,1,0,1,1,1,1,,1
5050,3,1,1,,1,1,1,1,1,1,1,,2
5051,3,1,1,,1,1,1,1,1,1,1,,3
5052,3,1,1,,1,1,1,1,1,1,1,,3
5053,3,1,1,,1,1,1,1,1,1,1,,2
5054,3,1,1,,1,1,1,1,1,1,1,,2
5055,3,1,1,,1,1,1,0,0,1,1,,3
5056,3,1,1,,0,1,0,0,1,0,0,,2
5057,3,1,1,,1,1,0,1,1,1,0,,2
5058,3,1,1,,1,0,0,0,0,1,0,,3
5059,3,1,1,,1,1,0,0,1,1,0,,2
5060,3,1,1,,,,,,,,,,
5061,3,1,1,,1,1,1,1,1,1,1,,0
5062,3,1,1,,1,1,0,0,1,1,0,,3
5063,3,1,1,,1,1,0,1,1,1,0,,1
5064,3,1,1,,0,0,0,0,0,0,0,,2
